gdb_geomattr_data,shape,SampleDate,FieldReplicate,SampleID,FinalID,LifeStageCode,Distinct,BAResult,CollectionMethodCode,record_origin,origin_lastupdatedate,DatabaseCode
,,2005-06-14,1,405SGB003_06142005_BMI_TRC_1,Baetis,L,0,204,BMI_TRC,SWAMP,2012-03-08,SWAMP
,,2005-06-14,1,405SGB003_06142005_BMI_TRC_1,Ordobrevia nubifera,L,0,1,BMI_TRC,SWAMP,2012-03-08,SWAMP
,,2005-06-14,1,405SGB003_06142005_BMI_TRC_1,Acari,X,0,1,BMI_TRC,SWAMP,2012-03-08,SWAMP
,,2005-06-14,1,405SGB003_06142005_BMI_TRC_1,Zaitzevia parvula,A,0,2,BMI_TRC,SWAMP,2012-03-08,SWAMP
,,2005-06-14,1,405SGB003_06142005_BMI_TRC_1,Chelifera/ Metachela,L,0,1,BMI_TRC,SWAMP,2012-03-08,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Pentaneura,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Physa,X,0,19,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Ceratopogonidae,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Dicrotendipes,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Megadrili,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Cricotopus bicinctus group,L,0,87,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Ormosia,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Turbellaria,X,0,312,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Ochthebius,A,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Tipulidae,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Centroptilum,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Hydroptilidae,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Prostoma,X,0,15,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Cricotopus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Oligochaeta,X,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Podocopida,X,0,30,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Dasyhelea,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Pericoma/ Telmatoscopus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Orthocladius complex,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2000-07-12,1,408WE0547_07122000_BMI_TRC_1,Chironomus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Microtendipes rydalensis group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Heptageniidae,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Oligochaeta,X,0,36,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rhyacophila betteni group,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Atractides,X,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Atrichopogon,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Microtendipes pedellus group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Baetis tricaudatus,L,0,18,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Corynoneura,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Tanytarsini,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rhyacophila hyalinata group,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Chloroperlidae,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Hydropsyche,L,0,51,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Cleptelmis addenda,L,0,20,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Psectrocladius,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Parametriocnemus,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Epeorus,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rhyacophila brunnea group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Bezzia/ Palpomyia,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Baetis,L,1,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Cricotopus bicinctus group,L,0,10,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Stempellinella,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Maruina lanceolata,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Aturus,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Dicranota,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Thienemannimyia group,L,0,18,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Zapada,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Serratella tibialis,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Ironodes,L,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Ochrotrichia,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Synorthocladius semivirens,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rheotanytarsus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Ordobrevia nubifera,L,0,15,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Agraylea,L,0,19,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Orohermes crepusculus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Lebertia,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Diphetor hageni,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Hydroptilidae,P,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rhyacophila,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Suwallia,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Baetis,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Apatania,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Sweltsa,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Pentaneura,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Cinygmula,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Eukiefferiella,L,0,17,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Potthastia gaedii group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Simulium,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Orthocladius complex,L,0,9,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Brillia,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Protzia,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Malenka,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Torrenticola,X,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rheocricotopus,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Thienemanniella,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Antocha,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Zaitzevia,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Ostracoda,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Micropsectra,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Drunella doddsii,L,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Paraleptophlebia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Moselia infuscata,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Polypedilum,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Rhyacophila,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Sperchonopsis,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Baetis flavistriga,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Paratanytarsus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Calineuria californica,L,0,36,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Ordobrevia nubifera,A,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Drunella spinifera,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Leucotrichia pictipes,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Wormaldia,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Tvetenia bavarica group,L,0,28,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-07-24,1,106WE0824_07242001_BMI_TRC_1,Hydroptila,L,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Oligochaeta,X,0,54,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Microtendipes pedellus group,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Pseudochironomus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Fallceon quilleri,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Cricotopus,P,0,10,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Simulium,L,0,25,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Hyalella,X,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Ostracoda,X,0,220,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Parachironomus,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Psectrocladius,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Hydroptila,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Caloparyphus/ Euparyphus,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Baetis adonis,L,0,95,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Physa,X,0,14,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Thienemannimyia group,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Chironomus,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Turbellaria,X,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Corixidae,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Cricotopus bicinctus group,L,0,11,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Dicrotendipes,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-07-19,1,412CE0104_07192005_BMI_TRC_1,Cricotopus,L,0,36,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Rhyacophila betteni group,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Parametriocnemus,L,0,59,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Baetis tricaudatus,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Ostracoda,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Lepidostoma,L,0,35,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Meringodixa chalonensis,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Brillia,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Hydropsyche,L,0,16,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Cricotopus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Diphetor hageni,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Lebertia,X,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Agapetus,L,0,10,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Helichus,A,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Empididae,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Maruina lanceolata,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Turbellaria,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Zaitzevia,L,0,8,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Polypedilum,L,0,23,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Simulium,L,0,40,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Micrasema,L,0,62,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Rheocricotopus,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Thienemannimyia group,L,0,13,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Ochrotrichia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Micropsectra,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Optioservus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Optioservus,A,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Argia,L,0,10,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Eukiefferiella,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Nematoda,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Neoplasta,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Wormaldia,L,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Microcylloepus,A,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Helicopsyche,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Rheotanytarsus,L,0,47,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Postelichus,A,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Calineuria californica,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Lumbricina,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Torrenticola,X,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Malenka,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Tvetenia bavarica group,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Microtendipes rydalensis group,L,0,17,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Zaitzevia,A,0,12,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Hygrobates,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Physa,X,0,61,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-06-13,1,801WE1127_06132002_BMI_TRC_1,Parapsyche,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Corynoneura,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Baetis tricaudatus,L,0,103,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Orthocladius complex,L,0,16,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Oligochaeta,X,0,92,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Micropsectra,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Paracladopelma,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Neohermes,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Acari,X,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Menetus opercularis,X,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Eukiefferiella,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Tanytarsus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Physa,X,0,47,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Orthocladius,P,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Ostracoda,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Atractides,X,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Synorthocladius,L,0,13,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Sperchon,X,0,13,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Rheocricotopus,L,0,10,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Cricotopus,P,0,11,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Simulium,L,0,27,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Parametriocnemus,L,0,14,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Rheotanytarsus,L,0,73,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Cricotopus trifascia group,L,0,36,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Fallceon quilleri,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-19,1,305CAW161_05192003_BMI_TRC_1,Corixidae,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-10-10,1,522WE0767_10102001_BMI_TRC_1,Sperchon,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-10-10,1,522WE0767_10102001_BMI_TRC_1,Fallceon quilleri,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
