X,Y,objectid,stationid,latitude,longitude,stationwaterdepth,stationwaterdepthunits,areaweight,stratum,lab,sampletypecode,sampletypedesc,toxbatch,species,concentration,endpoint,units,statisticaltest,controlvalue,mean,n,stddev,pctcontrol,sigeffect,qacode,qadescription,sqocategory,comment
-119.68904,34.40453,267,B13-8431,34.40453,-119.68904,2,M,0.63701536,Marina,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13100113,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.57,90,5,3.54,95.69,SC,A,Acceptable data for analysis,Nontoxic,
-118.2118,33.77158,268,B13-8401,33.77158,-118.2118,14,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S174 to S180,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,75.02,60,5,20.31,80.41,NSC,A,Acceptable data for analysis,Nontoxic,
-118.45075,33.983083,269,B13-8417,33.983083,-118.45075,2,M,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0926,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.3684925,0,10,0.05524896,53.6059757,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Moderate Toxicity,
-118.22204,33.76871,270,B13-8399,33.76871,-118.22204,19,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S174 to S180,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,75.02,79,5,12.88,105.45,NSC,A,Acceptable data for analysis,Nontoxic,
-118.447683,33.970367,271,B13-8409,33.970367,-118.447683,5,M,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0926,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.3684925,0,10,0.03633416,58.52005129,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Moderate Toxicity,
-118.43923,33.97108,272,B13-8411,33.97108,-118.43923,7,Ft,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0926,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.3684925,0,10,0.06078725,50.32042715,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Moderate Toxicity,
-118.453517,33.9647,273,B13-8407,33.9647,-118.453517,5,M,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0926,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.3684925,0,10,0.06016354,64.77201029,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Moderate Toxicity,
-118.20478,33.76273,274,B13-8391,33.76273,-118.20478,20,Ft,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0926,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.3684925,0,10,0.04447866,69.57889238,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-117.26429,32.58969,275,B13-9012,32.58969,-117.26429,58,M,167.9679106,Mid Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,NacSed0718,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.268857,0,10,0.05147425,80.73883142,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-117.31932,32.76406,276,B13-9037,32.76406,-117.31932,69,M,167.9679106,Mid Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,NacSed0718,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.268857,0,9,0.03901959,85.57998407,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-117.29913,32.67264,277,B13-9025,32.67264,-117.29913,78,M,167.9679106,Mid Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,NacSed0718,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.268857,0,8,0.04704985,80.42379406,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-118.103714,33.766034,278,B13-8394,33.766034,-118.103714,9,Ft,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0822,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.323677,0,10,0.0586617,96.55860626,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-118.118635,33.751271,279,B13-8372,33.751271,-118.118635,13,Ft,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0822,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.323677,0,10,0.07319678,92.58643648,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-118.129894,33.755483,280,B13-8383,33.755483,-118.129894,19,Ft,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0822,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.323677,0,10,0.07402367,95.0571094,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-118.126162,33.760071,281,B13-8389,33.760071,-118.126162,19,Ft,0.63701536,Marina,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0822,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.323677,0,10,0.02015251,75.89108896,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-118.11662,33.74148,282,B13-8353,33.74148,-118.11662,2,M,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,nacSed0822,Neanthes arenaceodentata,-88,Growth,mg/day,UV T-test,0.323677,0,10,0.10825064,102.5160886,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-117.17733,32.727047,283,B13-8500,32.727047,-117.17733,6,M,0,Marina,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,91,5,9.56,91.11,NSC,A,Acceptable data for analysis,Nontoxic,
-118.21776,33.75269,284,B13-8374,33.75269,-118.21776,24,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,61,5,5.53,85.89,SC,A,Acceptable data for analysis,Low Toxicity,
-117.412417,33.232007,285,B13-8250,33.232007,-117.412417,1,M,0.0746202,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,102.07,89,5,9.88,86.77,SC,A,Acceptable data for analysis,Nontoxic,
-118.23651,33.73906,286,B13-8349,33.73906,-118.23651,14,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S092 to S099,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.68,63,5,2.06,88.71,SC,A,Acceptable data for analysis,Low Toxicity,
-118.171317,33.7398,287,B13-8350,33.7398,-118.171317,12,M,2.00312386,Bay,City of San Diego,Grab,Single sample,CSD005,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,84.52,64,5,22.83,76.11,NSC,A,Acceptable data for analysis,Low Toxicity,
-118.158767,33.740133,288,B13-8351,33.740133,-118.158767,11,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13071613,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.15,87,5,1.53,93.53,SC,A,Acceptable data for analysis,Nontoxic,
-118.11662,33.74148,289,B13-8353,33.74148,-118.11662,2,M,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,mgc0828Sed,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94,90,5,1.34,95.32,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,pH less than 7.6
-118.1532,33.742717,290,B13-8355,33.742717,-118.1532,10,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13071613,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.15,92,5,2.71,98.73,NSC,A,Acceptable data for analysis,Nontoxic,
-118.20448,33.74337,291,B13-8356,33.74337,-118.20448,19,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,67,5,9.3,94.69,NSC,A,Acceptable data for analysis,Nontoxic,
-118.168733,33.744217,292,B13-8358,33.744217,-118.168733,11,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13071613,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.15,87,5,5.25,93.23,SC,A,Acceptable data for analysis,Nontoxic,
-118.2157,33.74553,293,B13-8360,33.74553,-118.2157,20,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,68,5,10.11,96.04,NSC,A,Acceptable data for analysis,Nontoxic,
-118.22137,33.74719,294,B13-8363,33.74719,-118.22137,15,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,73,5,5,103.16,NSC,A,Acceptable data for analysis,Nontoxic,
-118.19819,33.74767,295,B13-8365,33.74767,-118.19819,15,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S181 to S188,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,74.76,95,5,7.21,127.56,NSC,A,Acceptable data for analysis,Nontoxic,
-118.2489,33.74853,296,B13-8367,33.74853,-118.2489,4,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S181 to S188,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,74.76,84,5,12.41,112.36,NSC,A,Acceptable data for analysis,Nontoxic,
-118.20569,33.78083,297,B13-8403,33.78083,-118.20569,9,Ft,0.32759147,Estuaries,City of San Diego,Grab,Single sample,CSD013,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,73.36,1,5,2.18,1.58,SC,A,Acceptable data for analysis,High Toxicity,
-118.118635,33.751271,298,B13-8372,33.751271,-118.118635,13,Ft,0.63701536,Marina,City of San Diego,Grab,Single sample,CSD011,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.59,84,5,17.4,91.38,NSC,A,Acceptable data for analysis,Nontoxic,
-118.14465,33.739,299,B13-8346,33.739,-118.14465,10,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13072413,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.37,97,5,1.44,99.1,NSC,A,Acceptable data for analysis,Nontoxic,
-118.177433,33.7529,300,B13-8375,33.7529,-118.177433,8,M,2.00312386,Bay,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13071613,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,93.15,87,5,2.25,93.92,SC,A,Acceptable data for analysis,Nontoxic,
-118.10528,33.75302,301,B13-8378,33.75302,-118.10528,4,M,0.32759147,Estuaries,Los Angeles County Sanitation Districts,Grab,Single sample,mgc0828Sed,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94,82,5,2.65,87.23,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,pH less than 7.6.  DO less than 4.0 mg/L.
-118.23012,33.75512,302,B13-8382,33.75512,-118.23012,18,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,63,5,10.47,89.16,NSC,A,Acceptable data for analysis,Nontoxic,
-118.129894,33.755483,303,B13-8383,33.755483,-118.129894,19,Ft,0.63701536,Marina,City of San Diego,Grab,Single sample,CSD011,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.59,97,5,4.18,105.9,NSC,A,Acceptable data for analysis,Nontoxic,
-118.27742,33.75686,304,B13-8384,33.75686,-118.27742,18,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S174 to S180,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,75.02,85,5,10.86,112.86,NSC,A,Acceptable data for analysis,Nontoxic,
-118.162667,33.7594,305,B13-8388,33.7594,-118.162667,5,M,2.00312386,Bay,City of San Diego,Grab,Single sample,CSD005,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,84.52,79,5,18.69,93.63,NSC,A,Acceptable data for analysis,Nontoxic,
-118.126162,33.760071,306,B13-8389,33.760071,-118.126162,19,Ft,0.63701536,Marina,City of San Diego,Grab,Single sample,CSD011,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.59,87,5,15.42,95.22,NSC,A,Acceptable data for analysis,Nontoxic,
-118.20169,33.76074,307,B13-8390,33.76074,-118.20169,9,Ft,0.32759147,Estuaries,Aquatic Bioassay and Consulting Laboratories,Grab,Single sample,B13091713,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.93,88,5,3.31,96.1,SC,A,Acceptable data for analysis,Nontoxic,
-118.20478,33.76273,308,B13-8391,33.76273,-118.20478,20,Ft,0.32759147,Estuaries,City of San Diego,Grab,Single sample,CSD013,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,73.36,21,5,11.2,28.53,SC,A,Acceptable data for analysis,High Toxicity,
-118.103714,33.766034,309,B13-8394,33.766034,-118.103714,9,Ft,0.32759147,Estuaries,City of San Diego,Grab,Single sample,CSD011,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.59,99,5,1.44,108.06,NSC,A,Acceptable data for analysis,Nontoxic,
-118.27747,33.7662,310,B13-8396,33.7662,-118.27747,15,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S174 to S180,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,75.02,75,5,14.97,100.25,NSC,A,Acceptable data for analysis,Nontoxic,
-118.24938,33.767,311,B13-8397,33.767,-118.24938,5,M,0.63701536,Marina,Nautilus Environmental,Grab,Single sample,1307-S174 to S180,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,75.02,83,5,11.45,110.38,NSC,A,Acceptable data for analysis,Nontoxic,
-118.23063,33.75109,312,B13-8371,33.75109,-118.23063,17,M,0.95519702,Port,Nautilus Environmental,Grab,Single sample,1307-S085 to S091,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,70.6,58,5,12.7,82.28,SC,A,Acceptable data for analysis,Low Toxicity,
-117.10733,32.63417,313,B13-8018,32.63417,-117.10733,1,M,0.27664165,Port,Nautilus Environmental,Grab,Single sample,1309-S249 to S257,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,100.21,89,5,6.54,88.49,NSC,A,Acceptable data for analysis,Nontoxic,
-118.563133,33.918483,314,B13-9277,33.918483,-118.563133,170,M,2.92165519,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD2A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,93,5,5.70087713,94.89795918,NSC,A,Acceptable data for analysis,Nontoxic,
-118.447783,33.860133,315,B13-9266,33.860133,-118.447783,60,M,167.9679106,Mid Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD2A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,89,5,11.40175425,90.81632653,NSC,A,Acceptable data for analysis,Nontoxic,
-118.46,33.7671,316,B13-9251,33.7671,-118.46,133,M,60.11155358,Outer Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed719,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,94,95,5,3.53553391,101.0638298,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-118.54171,33.7604,317,B13-9250,33.7604,-118.54171,660,M,3.52115418,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,eohSed0906,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,86,5,8.21583836,87.75510204,SC,A,Acceptable data for analysis,Low Toxicity,
-118.52812,33.73593,318,B13-9246,33.73593,-118.52812,730,M,3.52115418,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,eohSed0906,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,83,5,10.13903348,85.10204082,SC,A,Acceptable data for analysis,Low Toxicity,
-118.296,33.6952,319,B13-9229,33.6952,-118.296,27,M,141.7264132,Inner Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed719,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,94,98,5,2.73861279,104.2553191,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-118.52052,33.68738,320,B13-9225,33.68738,-118.52052,820,M,3.52115418,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,eohSed0906,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,88,5,6.70820393,89.79591837,SC,A,Acceptable data for analysis,Low Toxicity,
-117.128214,32.55662,321,B13-8002,32.55662,-117.128214,1,M,0.09200924,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,102.07,91,5,12.04,89.36,NSC,A,Acceptable data for analysis,Nontoxic,
-117.120532,32.558283,322,B13-8008,32.558283,-117.120532,1,M,0.09200924,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,102.07,91,5,12.64,89.22,NSC,A,Acceptable data for analysis,Nontoxic,
-117.13346,32.623601,323,B13-8013,32.623601,-117.13346,3,M,0,Marina,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,79,5,18.3,86.92,NSC,A,Acceptable data for analysis,Nontoxic,
-117.122617,32.656156,324,B13-8049,32.656156,-117.122617,12,M,0,Port,Nautilus Environmental,Grab,Single sample,1308-S209 to S215,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.07,84,5,11.48,94.28,NSC,A,Acceptable data for analysis,Nontoxic,
-117.13084,32.631569,325,B13-8017,32.631569,-117.13084,4,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,93,5,8.4,94.74,NSC,A,Acceptable data for analysis,Nontoxic,
-118.5522,33.935267,326,B13-9285,33.935267,-118.5522,105,M,2.92165519,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD2A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,89,5,6.51920241,90.81632653,SC,A,Acceptable data for analysis,Low Toxicity,
-117.131413,32.641792,327,B13-8020,32.641792,-117.131413,5,M,3.21643623,Bay,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,92,5,5.48,93.66,NSC,A,Acceptable data for analysis,Nontoxic,
-117.119345,32.646603,328,B13-8028,32.646603,-117.119345,12,M,0,Bay,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,90,5,6.77,98.95,NSC,A,Acceptable data for analysis,Nontoxic,
-117.118238,32.646936,329,B13-8029,32.646936,-117.118238,10,M,0.20086571,Bay,Nautilus Environmental,Grab,Single sample,1308-S202 to S208,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,98.18,90,5,6.59,91.81,NSC,A,Acceptable data for analysis,Nontoxic,
-117.11667,32.647272,330,B13-8030,32.647272,-117.11667,13,M,0,Bay,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,84,5,5,91.8,SC,A,Acceptable data for analysis,Nontoxic,
-117.119449,32.647521,331,B13-8033,32.647521,-117.119449,8,M,0,Port,Nautilus Environmental,Grab,Single sample,1309-S025 to S029,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,101.03,91,5,14.52,90.02,NSC,A,Acceptable data for analysis,Nontoxic,
-119.832791,34.400981,332,B13-9470,34.400981,-119.832791,29,M,167.9679106,Mid Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD3B,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,95,5,3.53553391,98.95833333,NSC,A,Acceptable data for analysis,Nontoxic,
-117.114007,32.648344,333,B13-8038,32.648344,-117.114007,12,M,0,Estuaries,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,92,5,6.84,101.05,NSC,A,Acceptable data for analysis,Nontoxic,
-117.110064,32.649219,334,B13-8040,32.649219,-117.110064,4,M,0,Estuaries,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,88,5,7.96,96.6,NSC,A,Acceptable data for analysis,Nontoxic,
-117.105093,32.65037,335,B13-8043,32.65037,-117.105093,3,M,0.28851958,Estuaries,Nautilus Environmental,Grab,Single sample,1308-S258 to S266,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,102.07,97,5,5.62,94.75,NSC,A,Acceptable data for analysis,Nontoxic,
-117.122464,32.65155,336,B13-8045,32.65155,-117.122464,12,M,0.83119886,Port,Nautilus Environmental,Grab,Single sample,1309-S049 to S057,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,94.54,94,5,3.75,99.2,NSC,A,Acceptable data for analysis,Nontoxic,
-117.134678,32.626539,337,B13-8014,32.626539,-117.134678,3,M,0,Marina,Nautilus Environmental,Grab,Single sample,1309-S016 to S024,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,91.39,91,5,7.39,100,NSC,A,Acceptable data for analysis,Nontoxic,
-118.593483,34.0233,338,B13-9341,34.0233,-118.593483,23,M,141.7264132,Inner Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD2A,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,86,5,10.83974169,87.75510204,SC,A,Acceptable data for analysis,Low Toxicity,
-119.71283,34.30786,339,B13-9440,34.30786,-119.71283,139,M,60.11155358,Outer Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD6X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,94,5,2.23606798,97.91666667,NSC,AE,Acceptable data for analysis; Sample stored > 14 days,Nontoxic,
-119.35453,34.28368,340,B13-9434,34.28368,-119.35453,18,M,141.7264132,Inner Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,eohSed1004,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,100,94,5,4.18330013,94,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-119.70663,34.23287,341,B13-9417,34.23287,-119.70663,158,M,60.11155358,Outer Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD6X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,99,5,2.23606798,103.125,NSC,AE,Acceptable data for analysis; Sample stored > 14 days,Nontoxic,
-119.68726,34.2303,342,B13-9416,34.2303,-119.68726,138,M,60.11155358,Outer Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD6X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,96,5,2.23606798,100,NSC,AE,Acceptable data for analysis; Sample stored > 14 days,Nontoxic,
-119.34714,34.17863,343,B13-9397,34.17863,-119.34714,26,M,141.7264132,Inner Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0830,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,87,5,6.70820393,90.625,SC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Low Toxicity,
-119.19248,34.12488,344,B13-9383,34.12488,-119.19248,15,M,141.7264132,Inner Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0830,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,93,5,4.47213596,96.875,NSC,AJ,Acceptable data for analysis; Minor deviation in test conditions,Nontoxic,
-119.23904,34.09077,345,B13-9371,34.09077,-119.23904,340,M,1.84894266,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD6X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,90,5,7.90569415,93.75,NSC,AE,Acceptable data for analysis; Sample stored > 14 days,Nontoxic,
-119.09496,34.08348,346,B13-9369,34.08348,-119.09496,159,M,1.50080341,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD6X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,96,5,4.18330013,100,NSC,AE,Acceptable data for analysis; Sample stored > 14 days,Nontoxic,
-119.13415,34.06644,347,B13-9359,34.06644,-119.13415,185,M,60.11155358,Outer Shelf,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD5X,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,98,89,5,8.94427191,90.81632653,SC,A,Acceptable data for analysis,Low Toxicity,
-119.05558,34.04413,348,B13-9350,34.04413,-119.05558,205,M,0,Outer Shelf,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,7.07106781,-88,X,DJX,Control performance criteria not met; Minor deviation in test conditions; Excluded,X,Reported Mean=90; PctContol=101. Data excluded due to control mean less than criterion of 90%.
-118.6502,33.921533,349,B13-9281,33.921533,-118.6502,448,M,2.92165519,Canyon Bottom,City of Los Angeles Environmental Monitoring Division,Grab,Single sample,CLAEMD3B,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,96,89,5,9.61769203,92.70833333,NSC,A,Acceptable data for analysis,Nontoxic,
-119.23463,34.03989,350,B13-9347,34.03989,-119.23463,550,M,0,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,4.47213596,-88,X,DJX,Control performance criteria not met; Minor deviation in test conditions; Excluded,X,Reported Mean=98; PctContol=110. Data excluded due to control mean less than criterion of 90%.
-117.230003,32.782939,351,B13-8157,32.782939,-117.230003,3,M,3.24468756,Bay,Nautilus Environmental,Grab,Single sample,1308-S179 to S186,Mytilus galloprovincialis,-88,Percent Normal-Alive (mytilus),%,UV T-test,89.34,90,5,4.91,101.15,NSC,A,Acceptable data for analysis,Nontoxic,
-119.22674,34.0213,352,B13-9338,34.0213,-119.22674,595,M,0,Canyon Bottom,Los Angeles County Sanitation Districts,Grab,Single sample,EohSed0809,Eohaustorius estuarius,-88,10 Day Survival Percent,%,UV T-test,-88,-88,5,8.66025404,-88,X,DJX,Control performance criteria not met; Minor deviation in test conditions; Excluded,X,Reported Mean=95; PctContol=107. Data excluded due to control mean less than criterion of 90%.
